epoch,step,test_iou_class_0,test_iou_class_1,test_iou_class_2,test_iou_class_3,test_iou_class_4,test_loss,test_mean_iou,train_iou_class_0_epoch,train_iou_class_0_step,train_iou_class_1_epoch,train_iou_class_1_step,train_iou_class_2_epoch,train_iou_class_2_step,train_iou_class_3_epoch,train_iou_class_3_step,train_iou_class_4_epoch,train_iou_class_4_step,train_loss_epoch,train_loss_step,train_mean_iou_epoch,train_mean_iou_step,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_iou_class_3,val_iou_class_4,val_loss,val_mean_iou
15,383,,,,,,,,,,,,,,,,,,,,,,0.9283899068832397,0.18797285854816437,0.27885738015174866,0.010228424333035946,0.7288889288902283,0.6360610723495483,0.4268675148487091
15,383,,,,,,,,0.915307343006134,,0.3373217284679413,,0.36253395676612854,,0.07673183083534241,,0.6428282260894775,,0.3533060550689697,,0.4669446051120758,,,,,,,,
16,399,,,,,,,,,0.917180597782135,,0.03777669742703438,,0.3645764887332916,,0.08565385639667511,,0.5782394409179688,,0.33151209354400635,,0.3966854214668274,,,,,,,
16,407,,,,,,,,,,,,,,,,,,,,,,0.9186708331108093,0.17744649946689606,0.27977362275123596,0.042794372886419296,0.580521821975708,0.6109548211097717,0.39984142780303955
16,407,,,,,,,,0.9154280424118042,,0.3048743009567261,,0.3672851026058197,,0.09879450500011444,,0.5483033061027527,,0.34579479694366455,,0.44693708419799805,,,,,,,,
17,431,,,,,,,,,,,,,,,,,,,,,,0.9284482598304749,0.21480199694633484,0.31052953004837036,0.017691075801849365,0.5679885149002075,0.5374322533607483,0.4078918695449829
17,431,,,,,,,,0.9180383086204529,,0.3165877163410187,,0.36367660760879517,,0.08084794878959656,,0.6021766662597656,,0.3500748872756958,,0.45626547932624817,,,,,,,,
18,449,,,,,,,,,0.8928322792053223,,0.36349305510520935,,0.286754310131073,,0.17239685356616974,,0.8244587182998657,,0.45324528217315674,,0.5079870223999023,,,,,,,
18,455,,,,,,,,,,,,,,,,,,,,,,0.9131346344947815,0.1657492071390152,0.1523936241865158,0.025838544592261314,0.5234723091125488,0.694584846496582,0.35611769556999207
18,455,,,,,,,,0.9181845188140869,,0.38158994913101196,,0.415758341550827,,0.13598541915416718,,0.6172925233840942,,0.32052117586135864,,0.49376213550567627,,,,,,,,
19,479,,,,,,,,,,,,,,,,,,,,,,0.8371822834014893,0.25256508588790894,0.3832600712776184,0.03183356299996376,0.21408423781394958,0.6603103876113892,0.34378504753112793
19,479,,,,,,,,0.9175823926925659,,0.382092148065567,,0.40414857864379883,,0.12911047041416168,,0.6039932370185852,,0.3090282380580902,,0.4873853623867035,,,,,,,,
20,499,,,,,,,,,0.8539472222328186,,0.2899656891822815,,0.20990650355815887,,0.21400263905525208,,0.24108144640922546,,0.45924830436706543,,0.36178070306777954,,,,,,,
20,503,,,,,,,,,,,,,,,,,,,,,,0.9163646697998047,0.19741277396678925,0.27684858441352844,0.044625017791986465,0.6063549518585205,0.6188463568687439,0.40832120180130005
20,503,,,,,,,,0.9130959510803223,,0.387071818113327,,0.39461132884025574,,0.09175079315900803,,0.5851900577545166,,0.3248641788959503,,0.4743439853191376,,,,,,,,
21,527,,,,,,,,,,,,,,,,,,,,,,0.924193799495697,0.18921048939228058,0.25689730048179626,0.029151255264878273,0.6544337868690491,0.638376772403717,0.41077733039855957
21,527,,,,,,,,0.9155116081237793,,0.327289879322052,,0.39639097452163696,,0.07659269124269485,,0.5992680191993713,,0.32838189601898193,,0.46301060914993286,,,,,,,,
22,549,,,,,,,,,0.9252172112464905,,0.23633776605129242,,0.5996176600456238,,0.01705237478017807,,0.3219486474990845,,0.28810232877731323,,0.4200347363948822,,,,,,,
22,551,,,,,,,,,,,,,,,,,,,,,,0.9346847534179688,0.24363556504249573,0.24014660716056824,0.04038279503583908,0.6999277472496033,0.6704556345939636,0.4317554831504822
22,551,,,,,,,,0.9285097718238831,,0.3595626950263977,,0.4231182336807251,,0.15853191912174225,,0.6490013599395752,,0.3053308129310608,,0.5037448406219482,,,,,,,,
23,575,,,,,,,,,,,,,,,,,,,,,,0.941007673740387,0.2627054750919342,0.35482779145240784,0.053738754242658615,0.8327957391738892,0.49170398712158203,0.4890151023864746
23,575,,,,,,,,0.922306478023529,,0.36101987957954407,,0.37240850925445557,,0.13185511529445648,,0.6854726672172546,,0.30604878067970276,,0.49461254477500916,,,,,,,,
24,599,,,,,,,,,0.878314733505249,,0.556239664554596,,0.4484183192253113,,0.2616066634654999,,0.15284261107444763,,0.3869706988334656,,0.45948439836502075,,,,,,,
24,599,,,,,,,,,,,,,,,,,,,,,,0.917926549911499,0.21241383254528046,0.3187279999256134,0.03457178175449371,0.7094569206237793,0.5430411696434021,0.4386194348335266
24,599,,,,,,,,0.9094370603561401,,0.3920978605747223,,0.4142855107784271,,0.11455899477005005,,0.672477126121521,,0.3135104477405548,,0.5005713105201721,,,,,,,,
25,623,,,,,,,,,,,,,,,,,,,,,,0.9316334128379822,0.2345455437898636,0.24548116326332092,0.0625014528632164,0.7993892431259155,0.5275844931602478,0.45471012592315674
25,623,,,,,,,,0.9274610877037048,,0.3742728531360626,,0.3956098258495331,,0.12837451696395874,,0.7355477809906006,,0.27155444025993347,,0.5122532248497009,,,,,,,,
26,647,,,,,,,,,,,,,,,,,,,,,,0.9206302165985107,0.20234234631061554,0.3011191487312317,0.044370703399181366,0.6439533233642578,0.6594309210777283,0.4224831759929657
26,647,,,,,,,,0.9126067757606506,,0.38227608799934387,,0.4159419536590576,,0.12162367254495621,,0.6305883526802063,,0.32273921370506287,,0.4926074147224426,,,,,,,,
27,649,,,,,,,,,0.9413034915924072,,0.23406827449798584,,0.38525399565696716,,0.045488230884075165,,0.7541470527648926,,0.26593148708343506,,0.4720521867275238,,,,,,,
27,671,,,,,,,,,,,,,,,,,,,,,,0.928413987159729,0.219400554895401,0.3002375662326813,0.03522191196680069,0.778550386428833,0.590238094329834,0.4523649215698242
27,671,,,,,,,,0.9292826652526855,,0.38482797145843506,,0.4113413989543915,,0.1122131198644638,,0.7321550250053406,,0.2928723692893982,,0.5139639377593994,,,,,,,,
28,695,,,,,,,,,,,,,,,,,,,,,,0.9416508078575134,0.2520937919616699,0.30580025911331177,0.09102506935596466,0.879137396812439,0.47704172134399414,0.4939414858818054
28,695,,,,,,,,0.9163873791694641,,0.40461400151252747,,0.4282994270324707,,0.1055641695857048,,0.6697296500205994,,0.29385054111480713,,0.5049188733100891,,,,,,,,
29,699,,,,,,,,,0.9036142230033875,,0.41439488530158997,,0.4940369129180908,,0.28283199667930603,,0.7193308472633362,,0.4509161412715912,,0.5628418326377869,,,,,,,
29,719,,,,,,,,,,,,,,,,,,,,,,0.8994536399841309,0.26113447546958923,0.3447535037994385,0.021448656916618347,0.37957414984703064,0.5749467611312866,0.3812728822231293
29,719,,,,,,,,0.918746292591095,,0.386469304561615,,0.4377247989177704,,0.12698116898536682,,0.6958448886871338,,0.30031487345695496,,0.5131533741950989,,,,,,,,
30,743,,,,,,,,,,,,,,,,,,,,,,0.9366655349731445,0.27199631929397583,0.3899795114994049,0.060569170862436295,0.7529287338256836,0.5609864592552185,0.4824278652667999
30,743,,,,,,,,0.9279111623764038,,0.41998323798179626,,0.47816699743270874,,0.18970133364200592,,0.6252986788749695,,0.2830931544303894,,0.528212308883667,,,,,,,,
31,749,,,,,,,,,0.9347453117370605,,0.5234343409538269,,0.5273362398147583,,0.32346591353416443,,0.7315229773521423,,0.25705772638320923,,0.6081010103225708,,,,,,,
31,767,,,,,,,,,,,,,,,,,,,,,,0.9382405877113342,0.3278616666793823,0.23252396285533905,0.058716144412755966,0.806200385093689,0.5183790326118469,0.4727085828781128
31,767,,,,,,,,0.9235165119171143,,0.37435805797576904,,0.4141302704811096,,0.19934724271297455,,0.5992430448532104,,0.3085971474647522,,0.5021190643310547,,,,,,,,
32,791,,,,,,,,,,,,,,,,,,,,,,0.9135886430740356,0.23694615066051483,0.3316616714000702,0.05461615324020386,0.565796434879303,0.554254949092865,0.4205218553543091
32,791,,,,,,,,0.9217967987060547,,0.38117843866348267,,0.4448701739311218,,0.15510985255241394,,0.6258102655410767,,0.29007086157798767,,0.5057531595230103,,,,,,,,
33,799,,,,,,,,,0.932607114315033,,0.5052502751350403,,0.4305044710636139,,0.05588235333561897,,0.074234738945961,,0.26922130584716797,,0.3996957838535309,,,,,,,
33,815,,,,,,,,,,,,,,,,,,,,,,0.9279086589813232,0.21164613962173462,0.29977184534072876,0.058672599494457245,0.7095591425895691,0.7103353142738342,0.44151169061660767
33,815,,,,,,,,0.9233986735343933,,0.42907479405403137,,0.46884775161743164,,0.11291090399026871,,0.5751471519470215,,0.2926883101463318,,0.5018758177757263,,,,,,,,
34,839,,,,,,,,,,,,,,,,,,,,,,0.9362813234329224,0.3471313714981079,0.2166891247034073,0.04277375712990761,0.7778503894805908,0.4998920261859894,0.4641452133655548
34,839,,,,,,,,0.9113833904266357,,0.3597090244293213,,0.35939544439315796,,0.14733090996742249,,0.5752637386322021,,0.3308177888393402,,0.4706164300441742,,,,,,,,
35,849,,,,,,,,,0.8999412655830383,,0.29262775182724,,0.35128822922706604,,0.0,,0.864142894744873,,0.28935790061950684,,0.4816000461578369,,,,,,,
35,863,,,,,,,,,,,,,,,,,,,,,,0.9421418309211731,0.3049067556858063,0.28633418679237366,0.07196534425020218,0.8393766283988953,0.5111305117607117,0.488944947719574
35,863,,,,,,,,0.9170233607292175,,0.38262689113616943,,0.4051313102245331,,0.17638017237186432,,0.68112713098526,,0.2934291958808899,,0.5124577879905701,,,,,,,,
36,887,,,,,,,,,,,,,,,,,,,,,,0.9360242486000061,0.287333220243454,0.30276116728782654,0.0776890441775322,0.7384082078933716,0.5720782279968262,0.4684431850910187
36,887,,,,,,,,0.934640109539032,,0.41753673553466797,,0.470628947019577,,0.18424440920352936,,0.7359251379966736,,0.2703961431980133,,0.5485950708389282,,,,,,,,
37,899,,,,,,,,,0.945584237575531,,0.37614816427230835,,0.6091820001602173,,0.19201290607452393,,0.7047975659370422,,0.2766120731830597,,0.5655450224876404,,,,,,,
37,911,,,,,,,,,,,,,,,,,,,,,,0.9329171776771545,0.2894291579723358,0.3073190152645111,0.07237647473812103,0.7046421766281128,0.542390763759613,0.46133676171302795
37,911,,,,,,,,0.9292216897010803,,0.348344087600708,,0.43017420172691345,,0.20651917159557343,,0.7105499505996704,,0.27023670077323914,,0.5249617695808411,,,,,,,,
38,935,,,,,,,,,,,,,,,,,,,,,,0.7001578211784363,0.26208606362342834,0.2708315849304199,0.048178840428590775,0.16166654229164124,0.9520766139030457,0.2885841727256775
38,935,,,,,,,,0.922056257724762,,0.42166122794151306,,0.47966787219047546,,0.15571586787700653,,0.5751264691352844,,0.27736708521842957,,0.5108455419540405,,,,,,,,
39,949,,,,,,,,,0.9517384171485901,,0.24527351558208466,,0.39740094542503357,,0.045704957097768784,,0.9167236685752869,,0.4172467291355133,,0.5113683342933655,,,,,,,
39,959,,,,,,,,,,,,,,,,,,,,,,0.9325036406517029,0.207527756690979,0.2743651270866394,0.06275185197591782,0.7632657885551453,0.7003309726715088,0.448082834482193
39,959,,,,,,,,0.9385161995887756,,0.4053424000740051,,0.4449547529220581,,0.1809130758047104,,0.6917790770530701,,0.2604745030403137,,0.5323010683059692,,,,,,,,
40,983,,,,,,,,,,,,,,,,,,,,,,0.9355385303497314,0.2664701044559479,0.3328470289707184,0.06765925139188766,0.8387755155563354,0.5591429471969604,0.48825809359550476
40,983,,,,,,,,0.9294686913490295,,0.30881795287132263,,0.40719252824783325,,0.18288037180900574,,0.718101978302002,,0.29924866557121277,,0.5092923045158386,,,,,,,,
41,999,,,,,,,,,0.9592170715332031,,0.6166998744010925,,0.5919986367225647,,0.07012081146240234,,0.930303156375885,,0.21526995301246643,,0.6336678862571716,,,,,,,
41,1007,,,,,,,,,,,,,,,,,,,,,,0.933293342590332,0.2601771950721741,0.23238322138786316,0.08742229640483856,0.7893551588058472,0.6288569569587708,0.4605262875556946
41,1007,,,,,,,,0.921396791934967,,0.40102100372314453,,0.4613707363605499,,0.13444599509239197,,0.6158132553100586,,0.30064770579338074,,0.5068095922470093,,,,,,,,
42,1031,,,,,,,,,,,,,,,,,,,,,,0.9380267262458801,0.3028981685638428,0.2593819200992584,0.07675762474536896,0.8177427053451538,0.5241149663925171,0.47896143794059753
42,1031,,,,,,,,0.9374733567237854,,0.38922634720802307,,0.46612119674682617,,0.20215867459774017,,0.7109088897705078,,0.2534838616847992,,0.5411776900291443,,,,,,,,
43,1049,,,,,,,,,0.9512227177619934,,0.5167297720909119,,0.3326360583305359,,0.3310546875,,0.8286136388778687,,0.19185040891170502,,0.5920514464378357,,,,,,,
43,1055,,,,,,,,,,,,,,,,,,,,,,0.9352827072143555,0.25798478722572327,0.3659639358520508,0.07131045311689377,0.8284841179847717,0.5552363395690918,0.49180522561073303
43,1055,,,,,,,,0.9278227686882019,,0.42323699593544006,,0.4542640149593353,,0.2035975456237793,,0.6953340172767639,,0.2722698748111725,,0.5408509969711304,,,,,,,,
44,1079,,,,,,,,,,,,,,,,,,,,,,0.9405165314674377,0.2916167080402374,0.3497775197029114,0.06797408312559128,0.8347697257995605,0.5761164426803589,0.4969309866428375
44,1079,,,,,,,,0.9346390962600708,,0.4490310847759247,,0.5200588703155518,,0.207456573843956,,0.703898012638092,,0.24665825068950653,,0.5630167126655579,,,,,,,,
45,1099,,,,,,,,,0.9238888621330261,,0.2855713665485382,,0.5489880442619324,,0.46939873695373535,,0.11839417368173599,,0.23789119720458984,,0.4692482650279999,,,,,,,
45,1103,,,,,,,,,,,,,,,,,,,,,,0.9408831000328064,0.27157163619995117,0.30679816007614136,0.049573514610528946,0.8395105004310608,0.604038417339325,0.4816673696041107
45,1103,,,,,,,,0.9309890866279602,,0.4091506004333496,,0.47293394804000854,,0.21652187407016754,,0.6977391242980957,,0.23208044469356537,,0.5454668998718262,,,,,,,,
46,1127,,,,,,,,,,,,,,,,,,,,,,0.9343648552894592,0.25926196575164795,0.26395899057388306,0.09910173714160919,0.8223150372505188,0.6554232239723206,0.4758005142211914
46,1127,,,,,,,,0.9350090026855469,,0.4146839678287506,,0.40906092524528503,,0.17332716286182404,,0.7455855011940002,,0.24197699129581451,,0.5355332493782043,,,,,,,,
47,1149,,,,,,,,,0.9249269962310791,,0.2882782816886902,,0.40572047233581543,,0.4289821684360504,,0.5482872128486633,,0.308814138174057,,0.519239068031311,,,,,,,
47,1151,,,,,,,,,,,,,,,,,,,,,,0.9405370950698853,0.30412057042121887,0.3352092504501343,0.13951946794986725,0.8457450270652771,0.5584172606468201,0.513026237487793
47,1151,,,,,,,,0.9283228516578674,,0.45331713557243347,,0.45730385184288025,,0.20622171461582184,,0.6568324565887451,,0.2564871907234192,,0.5403996109962463,,,,,,,,
48,1175,,,,,,,,,,,,,,,,,,,,,,0.9178145527839661,0.3343459665775299,0.37022724747657776,0.024131400510668755,0.2960810363292694,0.6227956414222717,0.3885200619697571
48,1175,,,,,,,,0.9223928451538086,,0.38426533341407776,,0.4237115979194641,,0.23373252153396606,,0.651121199131012,,0.2888958752155304,,0.523044764995575,,,,,,,,
49,1199,,,,,,,,,0.9124598503112793,,0.32046541571617126,,0.3835587501525879,,0.12206797301769257,,0.5282942652702332,,0.2914298474788666,,0.45336928963661194,,,,,,,
49,1199,,,,,,,,,,,,,,,,,,,,,,0.9355493187904358,0.31731078028678894,0.2785167992115021,0.0470336452126503,0.7704579830169678,0.6653673052787781,0.46977365016937256
49,1199,,,,,,,,0.9329063892364502,,0.4448476731777191,,0.4770413637161255,,0.18986110389232635,,0.6947371363639832,,0.2592572569847107,,0.5478787422180176,,,,,,,,
50,1223,,,,,,,,,,,,,,,,,,,,,,0.9265644550323486,0.25813382863998413,0.3522908389568329,0.03575542941689491,0.5316596627235413,0.6304337382316589,0.42088085412979126
50,1223,,,,,,,,0.9411705732345581,,0.43293872475624084,,0.45581600069999695,,0.21166923642158508,,0.6836260557174683,,0.242099329829216,,0.5450440645217896,,,,,,,,
51,1247,,,,,,,,,,,,,,,,,,,,,,0.9273669719696045,0.2612372934818268,0.3640632629394531,0.09128300100564957,0.8258805871009827,0.5965381860733032,0.4939662218093872
51,1247,,,,,,,,0.9136101603507996,,0.4052971601486206,,0.4387914538383484,,0.14121906459331512,,0.5887792706489563,,0.30454373359680176,,0.4975394308567047,,,,,,,,
52,1249,,,,,,,,,0.9406571388244629,,0.4414462447166443,,0.4650404453277588,,0.16296780109405518,,0.8513877391815186,,0.2609519064426422,,0.5722998976707458,,,,,,,
52,1271,,,,,,,,,,,,,,,,,,,,,,0.9354758858680725,0.2735264301300049,0.28985339403152466,0.14714846014976501,0.8470770120620728,0.5137449502944946,0.49861621856689453
52,1271,,,,,,,,0.9236513376235962,,0.3992616534233093,,0.4388313889503479,,0.18441985547542572,,0.6794673800468445,,0.29022789001464844,,0.5251263380050659,,,,,,,,
53,1295,,,,,,,,,,,,,,,,,,,,,,0.9380767941474915,0.3301028311252594,0.33124881982803345,0.10861945152282715,0.8629449605941772,0.4925961196422577,0.5141986012458801
53,1295,,,,,,,,0.9325700402259827,,0.40143051743507385,,0.425382524728775,,0.2068832814693451,,0.751528799533844,,0.25875425338745117,,0.5435590147972107,,,,,,,,
54,1299,,,,,,,,,0.9228146076202393,,0.5317895412445068,,0.45262062549591064,,0.01465517282485962,,0.9200751185417175,,0.24872078001499176,,0.5683910250663757,,,,,,,
54,1319,,,,,,,,,,,,,,,,,,,,,,0.935491144657135,0.3400771915912628,0.3553398549556732,0.14680704474449158,0.8645066618919373,0.4981948435306549,0.5284444093704224
54,1319,,,,,,,,0.9275977611541748,,0.4605691432952881,,0.4427424371242523,,0.19681763648986816,,0.7158039212226868,,0.25903353095054626,,0.5487061738967896,,,,,,,,
55,1343,,,,,,,,,,,,,,,,,,,,,,0.9385129809379578,0.3330349624156952,0.36325687170028687,0.08774430304765701,0.8542454242706299,0.49472570419311523,0.5153588652610779
55,1343,,,,,,,,0.9319717884063721,,0.3986523151397705,,0.4755246043205261,,0.18712535500526428,,0.5954828262329102,,0.2572508752346039,,0.5177513957023621,,,,,,,,
56,1349,,,,,,,,,0.9068527221679688,,0.34178513288497925,,0.3184111416339874,,0.35401973128318787,,0.0,,0.29066506028175354,,0.38421377539634705,,,,,,,
56,1367,,,,,,,,,,,,,,,,,,,,,,0.9444886445999146,0.2538323700428009,0.35233938694000244,0.1600455790758133,0.8873879909515381,0.5121523141860962,0.519618809223175
56,1367,,,,,,,,0.9264876246452332,,0.4504433274269104,,0.3944441080093384,,0.22063292562961578,,0.6182824373245239,,0.2738235294818878,,0.5220581293106079,,,,,,,,
57,1391,,,,,,,,,,,,,,,,,,,,,,0.9306893944740295,0.3393286466598511,0.3249974548816681,0.11695796996355057,0.8269332647323608,0.5003710389137268,0.5077813267707825
57,1391,,,,,,,,0.9324998259544373,,0.4058751165866852,,0.4646565318107605,,0.18261396884918213,,0.7085059285163879,,0.24508532881736755,,0.5388302803039551,,,,,,,,
58,1399,,,,,,,,,0.9256184697151184,,0.321022093296051,,0.5036494135856628,,0.0,,0.7082594633102417,,0.24992631375789642,,0.4917099177837372,,,,,,,
58,1415,,,,,,,,,,,,,,,,,,,,,,0.9372484087944031,0.2620326578617096,0.27893394231796265,0.14477261900901794,0.7649635672569275,0.549461841583252,0.4775902330875397
58,1415,,,,,,,,0.9353886246681213,,0.40673840045928955,,0.46593141555786133,,0.1681489646434784,,0.6861509084701538,,0.24668051302433014,,0.5324716567993164,,,,,,,,
59,1439,,,,,,,,,,,,,,,,,,,,,,0.9341917634010315,0.24162717163562775,0.26579931378364563,0.13860897719860077,0.7513113617897034,0.6209364533424377,0.46630772948265076
59,1439,,,,,,,,0.9270095229148865,,0.3714209496974945,,0.4253554940223694,,0.1966772824525833,,0.7017104029655457,,0.26617684960365295,,0.5244348049163818,,,,,,,,
60,1440,0.8838772177696228,0.10073559731245041,0.11566722393035889,0.02214774303138256,0.8589633703231812,0.481579452753067,0.3962782323360443,,,,,,,,,,,,,,,,,,,,,
